MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA-WiC POP,SSP5_v9_130115,MEX,Population,million,,,,,,,,,,,,,113.423047,118.966977,123.2221601,126.058083,127.7611159,128.5948535,128.5041232,127.4801279,125.5816915,122.9978117,119.8355564,116.5217898,113.0990079,109.6111146,106.092653,102.228228,98.08307514,93.6716404,88.81280295,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MKD,Population,million,,,,,,,,,,,,,2.060155697,2.091685182,2.126072873,2.166436093,2.207893917,2.252599171,2.298157371,2.339375824,2.370277971,2.388071135,2.390958202,2.368666489,2.324634911,2.261114109,2.180301048,2.086186653,1.975851396,1.852286958,1.720759427,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MLI,Population,million,,,,,,,,,,,,,15.369809,17.4684361,19.5421547,21.56946697,23.45505975,25.2744021,26.90457216,28.29791166,29.42910325,30.33152466,31.02076346,31.56042451,31.95079107,32.18744139,32.27483098,32.22379007,32.04078528,31.72901823,31.29695098,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MLT,Population,million,,,,,,,,,,,,,0.416515,0.425514335,0.434895075,0.443187772,0.448641656,0.451853612,0.453055303,0.452443612,0.450089649,0.446293986,0.441092289,0.433689434,0.424131172,0.410866425,0.394038951,0.374432808,0.351980799,0.327841507,0.303368362,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MMR,Population,million,,,,,,,,,,,,,47.963012,48.85509919,49.19725203,49.07423972,48.46468922,47.52990936,46.29316317,44.75216852,42.99862878,41.08674273,39.07413023,37.05963081,35.07625455,33.1213338,31.1993711,29.33109341,27.53982016,25.84994182,24.27835381,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MNE,Population,million,,,,,,,,,,,,,0.63149,0.640186971,0.64954273,0.658915474,0.666794767,0.67424986,0.681329276,0.686667235,0.689228963,0.688651102,0.6846087,0.674509771,0.659171347,0.639027503,0.614061311,0.582935961,0.547608132,0.509870376,0.468738559,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MNG,Population,million,,,,,,,,,,,,,2.756001,2.939161598,3.086231764,3.188706156,3.25348995,3.302764855,3.340453747,3.359625471,3.35118238,3.31658854,3.260514641,3.192093466,3.114578708,3.027938564,2.932066385,2.829520793,2.723977295,2.618135305,2.511466185,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MOZ,Population,million,,,,,,,,,,,,,23.390765,25.62524304,27.83893374,29.97373365,31.8751891,33.61496311,35.09239083,36.29327857,37.25367794,38.01495871,38.5823987,38.96929871,39.15195831,39.12282218,38.887807,38.44644877,37.80205572,36.96462344,35.96008849,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MRT,Population,million,,,,,,,,,,,,,3.459773,3.83587993,4.181356336,4.488224866,4.757665239,5.000550729,5.204858356,5.36020172,5.46769364,5.538551081,5.583417544,5.604801674,5.600521392,5.566911094,5.505668881,5.419569523,5.311875233,5.185986393,5.04458245,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MTQ,Population,million,,,,,,,,,,,,,0.405814,0.412500001,0.416829774,0.419420765,0.420436996,0.420611631,0.419545595,0.416759777,0.412035853,0.405494743,0.397381096,0.387804157,0.37694226,0.364373656,0.350649758,0.335945466,0.319777066,0.302010627,0.283394455,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MUS,Population,million,,,,,,,,,,,,,1.299172,1.329940251,1.35846055,1.382614711,1.399259599,1.410563015,1.416053144,1.414673561,1.405883454,1.390466279,1.369223374,1.341019019,1.307099555,1.268333163,1.22554893,1.17933514,1.126603162,1.06843254,1.006856966,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MWI,Population,million,,,,,,,,,,,,,14.900841,17.08169624,19.42550609,21.81342466,24.17063592,26.57443019,28.91246585,31.09124395,33.05340838,34.80492511,36.32991211,37.66326205,38.78174714,39.67723763,40.35840361,40.83612172,41.11683674,41.20163587,41.09322963,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,MYS,Population,million,,,,,,,,,,,,,28.401017,30.57029308,32.59625738,34.44089804,36.04932259,37.47123493,38.64759324,39.54763044,40.1732868,40.5702191,40.75873039,40.74686184,40.53746111,40.12029545,39.49207181,38.66913383,37.57609647,36.21241009,34.64312521,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NAM,Population,million,,,,,,,,,,,,,2.283289,2.45356197,2.613361639,2.754312733,2.872434912,2.974662501,3.05773035,3.119295333,3.161513471,3.185948395,3.19383733,3.185451773,3.159751148,3.115773433,3.054187737,2.97640439,2.884887049,2.782315205,2.672013198,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NCL,Population,million,,,,,,,,,,,,,0.25087,0.270988251,0.291334695,0.311372199,0.329506565,0.346410391,0.361994376,0.375944002,0.387711204,0.39713146,0.404049369,0.40750041,0.407790811,0.405190218,0.399918532,0.391804443,0.380612442,0.366825796,0.35102915,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NER,Population,million,,,,,,,,,,,,,15.511953,18.10540264,20.85286362,23.7130976,26.6143443,29.65395692,32.66870345,35.54355548,38.18173948,40.59161611,42.7361322,44.63762455,46.27231538,47.6176949,48.66862804,49.43359248,49.93135502,50.17794274,50.18637417,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NGA,Population,million,,,,,,,,,,,,,158.4231819,177.3509966,197.6304664,218.730041,239.9767311,262.1007653,284.3963382,305.9429055,326.0180958,344.4663893,361.0992931,375.9960898,388.9525395,399.8272282,408.5849457,415.3125722,420.0879098,422.9905326,424.0395492,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NIC,Population,million,,,,,,,,,,,,,5.788163,6.013788117,6.112192574,6.094210171,6.00623692,5.868138253,5.681660982,5.453626846,5.193042271,4.91244367,4.617534182,4.345849813,4.095950591,3.866040122,3.653933264,3.458430166,3.278566843,3.108080481,2.943759309,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NLD,Population,million,,,,,,,,,,,,,16.612988,17.02652307,17.53796442,18.14981711,18.81344721,19.46404605,20.11571805,20.79108784,21.51555132,22.28595461,23.09657308,23.91244282,24.71033762,25.45825463,26.18126556,26.83942497,27.42263217,27.93385833,28.3813312,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NOR,Population,million,,,,,,,,,,,,,4.883110934,5.204299114,5.582959241,6.035044393,6.518954123,7.008477151,7.511213122,8.042839344,8.614796705,9.220657085,9.848867106,10.46432165,11.05100861,11.61160745,12.15515304,12.65839701,13.1122821,13.515227,13.87262176,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NPL,Population,million,,,,,,,,,,,,,29.959364,32.47342767,34.83357829,36.94566805,38.73799935,40.28823531,41.57475892,42.57854872,43.27659357,43.67865544,43.77560235,43.59990265,43.16047298,42.46701476,41.52849326,40.35952606,38.98752673,37.45309415,35.73037302,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,NZL,Population,million,,,,,,,,,,,,,4.368136,4.643750823,4.948194393,5.273888693,5.601326076,5.923951537,6.251569504,6.588647301,6.935289044,7.284914655,7.637236873,7.981182104,8.313288973,8.62857771,8.928946648,9.19601765,9.426288803,9.623691555,9.795935662,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,OMN,Population,million,,,,,,,,,,,,,2.782435,3.04614822,3.286834838,3.525845627,3.736197748,3.921910939,4.085410023,4.216032072,4.309601394,4.370063803,4.400579909,4.403135466,4.379077668,4.329588002,4.257514538,4.16780043,4.052122136,3.916627477,3.766009225,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PAK,Population,million,,,,,,,,,,,,,173.593383,187.9089893,201.4970186,213.2219843,222.8151815,231.0442042,237.7979705,242.8351996,245.9718606,247.3952693,247.1833215,245.7144261,243.0281315,239.132753,234.1040671,228.1091716,221.3761887,214.1215005,206.5180756,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PAN,Population,million,,,,,,,,,,,,,3.51682,3.755094434,3.970176562,4.161149103,4.320976509,4.45452937,4.558296934,4.630182158,4.670220469,4.681867068,4.666447611,4.624038692,4.557131115,4.468127213,4.357860767,4.216570721,4.048349931,3.858413768,3.644359729,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PER,Population,million,,,,,,,,,,,,,29.076512,30.05084725,30.55281017,30.61679337,30.39637016,29.98061516,29.3663968,28.556061,27.56986468,26.44962244,25.21979873,24.0111482,22.83483087,21.69474032,20.59709288,19.54268993,18.53737495,17.52052654,16.50974586,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PHL,Population,million,,,,,,,,,,,,,93.260798,100.4814695,107.4368294,113.5515924,118.6703002,123.0176364,126.4568709,128.9387335,130.4993648,131.3154855,131.4352579,130.9400222,129.8321017,128.0972244,125.7620397,122.8759439,119.5052964,115.7487531,111.6752193,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PNG,Population,million,,,,,,,,,,,,,6.858266,7.502229788,8.093757807,8.618417022,9.071628188,9.470025031,9.792613704,10.0291549,10.18205851,10.26669722,10.28575481,10.24300147,10.14061035,9.980360078,9.764978159,9.497564085,9.183476983,8.830456682,8.449638723,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,POL,Population,million,,,,,,,,,,,,,38.27666,38.55884299,38.87215709,39.1501074,39.30222048,39.27164396,39.2017499,39.19104451,39.25409704,39.32613407,39.36273885,39.30403896,39.16622886,38.99848747,38.77314932,38.46181833,38.11955587,37.80873431,37.54592771,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PRI,Population,million,,,,,,,,,,,,,3.749009,3.670102026,3.547087955,3.381738709,3.201200843,3.012413209,2.816256901,2.614479103,2.410335142,2.207553488,2.008845785,1.825023281,1.64870628,1.480252705,1.323326998,1.180797091,1.051577262,0.932311094,0.824904833,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PRK,Population,million,,,,,,,,,,,,,24.346229,24.81381703,25.16387208,25.34861813,25.32535884,25.14048772,24.80971253,24.34690413,23.74962128,23.0302995,22.21256541,21.33136731,20.4195873,19.48727323,18.52237724,17.51621699,16.47533759,15.42237305,14.32199729,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PRT,Population,million,,,,,,,,,,,,,10.675572,10.87044225,11.11159707,11.40234338,11.72469504,12.06812299,12.42633226,12.79197942,13.16419617,13.53745348,13.91509137,14.25812929,14.54895544,14.76321181,14.92232956,15.04843861,15.12428895,15.1534125,15.14193091,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PRY,Population,million,,,,,,,,,,,,,6.454548,6.922032496,7.325221217,7.658625708,7.923512207,8.136830219,8.291656242,8.38649049,8.424627092,8.41527166,8.361748204,8.274229684,8.153602284,7.998591147,7.808991602,7.5877639,7.340117433,7.071433951,6.765707397,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PSE,Population,million,,,,,,,,,,,,,4.039192,4.412722068,4.691462116,4.854358831,4.913649687,4.89363877,4.813309924,4.671965563,4.486497815,4.274229905,4.040189818,3.808958299,3.583054054,3.36482124,3.156207656,2.971728635,2.817517605,2.688897291,2.582808786,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,PYF,Population,million,,,,,,,,,,,,,0.270764,0.284759554,0.297219502,0.307446975,0.315125868,0.320996833,0.325099971,0.327312757,0.327477044,0.325845249,0.322638843,0.318178288,0.312681674,0.306229656,0.298835852,0.290537003,0.281016954,0.270133579,0.258395435,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,QAT,Population,million,,,,,,,,,,,,,1.758793,2.375554094,2.670526804,2.978397181,3.273133044,3.553022072,3.794713747,3.986123907,4.125895028,4.219811288,4.276366926,4.28970002,4.253585202,4.171626481,4.055027773,3.914342842,3.736071424,3.527619101,3.297665979,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,REU,Population,million,,,,,,,,,,,,,0.846068,0.89126975,0.930782692,0.964748259,0.992705568,1.016751909,1.036178917,1.050201407,1.058210202,1.060948419,1.058856688,1.052768273,1.043573805,1.030293616,1.01151501,0.987634296,0.959508457,0.927190845,0.890275774,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,ROU,Population,million,,,,,,,,,,,,,21.486371,21.10442934,20.66021223,20.15441915,19.6048969,19.04699611,18.46350175,17.82547924,17.11891986,16.35274689,15.53629194,14.67888438,13.7966114,12.90945568,12.04099886,11.20721671,10.36802151,9.559467956,8.795589048,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,RUS,Population,million,,,,,,,,,,,,,142.958164,142.580978,142.0014714,141.4102527,140.6822429,140.2324177,139.8766616,139.2475715,138.097743,136.570167,134.7999728,132.4820484,129.5745565,125.9946369,121.7560016,117.0754432,112.1871576,107.2145781,101.6869937,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,RWA,Population,million,,,,,,,,,,,,,10.624005,12.01947846,13.37462522,14.62946139,15.78799639,16.93887344,18.03887242,19.00753275,19.80448174,20.44403129,20.95210753,21.36870057,21.68338817,21.88200359,21.96436789,21.94495441,21.83280886,21.63042549,21.33240359,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SAU,Population,million,,,,,,,,,,,,,27.448086,31.11117157,34.89087863,38.69127684,42.28887417,45.77153837,49.04129258,51.94220005,54.36721402,56.33538774,57.85610669,58.8298853,59.26411017,59.17673193,58.62355101,57.67339436,56.38775083,54.6504934,52.49006077,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SDN,Population,million,,,,,,,,,,,,,43.551941,48.37882428,53.04290405,57.34806856,61.18914642,64.63035615,67.54530108,69.86377882,71.53549,72.66009564,73.30878456,73.49180345,73.21471317,72.47096896,71.27537755,69.64628659,67.64364057,65.33702056,62.79732789,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SEN,Population,million,,,,,,,,,,,,,12.433728,13.79483227,14.93559601,15.89350729,16.69586216,17.38807496,17.91169713,18.23002363,18.35600166,18.34690873,18.23732069,18.09876335,17.91704724,17.6887115,17.41641001,17.11010154,16.77880421,16.42858059,16.06649848,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SGP,Population,million,,,,,,,,,,,,,5.086418,5.578343469,5.810021149,6.044551304,6.267557772,6.484314348,6.684986036,6.852563673,6.973232873,7.043412636,7.065267717,7.020009135,6.911661509,6.73310967,6.49440557,6.205537369,5.855792758,5.463545168,5.045772933,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SLB,Population,million,,,,,,,,,,,,,0.538148,0.595789682,0.647136147,0.692660991,0.733048334,0.769432921,0.799738611,0.822771339,0.838899417,0.849218398,0.854231888,0.854372995,0.849623785,0.839890563,0.825329454,0.806298262,0.78313793,0.756517128,0.727162138,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SLE,Population,million,,,,,,,,,,,,,5.867536,6.529824496,7.201217651,7.864927052,8.482085673,9.072290445,9.608080133,10.07018864,10.458796,10.77588612,11.02664945,11.20195744,11.29617887,11.30892536,11.24400111,11.10964133,10.91342344,10.66353497,10.36884196,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SLV,Population,million,,,,,,,,,,,,,6.192993,6.217577578,6.117551402,5.882110424,5.590396549,5.275855652,4.939041477,4.583071692,4.215849498,3.847836766,3.484094979,3.160537079,2.874137389,2.62186157,2.400898071,2.207534707,2.032425013,1.873323829,1.733415775,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SOM,Population,million,,,,,,,,,,,,,9.330872,10.10473613,10.66608416,11.05512932,11.33426679,11.51102291,11.52736322,11.36004161,11.04433577,10.61072576,10.11769186,9.66164247,9.258634262,8.887666666,8.55481234,8.263626777,8.016833578,7.817412677,7.665784127,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SRB,Population,million,,,,,,,,,,,,,9.856222,9.773244871,9.726200904,9.729545263,9.744119534,9.766093242,9.796634919,9.810636287,9.792397277,9.735446786,9.63281189,9.445012494,9.181215825,8.84993918,8.462926358,8.036942264,7.563299727,7.044613116,6.503047038,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,STP,Population,million,,,,,,,,,,,,,0.165406987,0.172974172,0.176680883,0.176612095,0.174101362,0.169723051,0.163317483,0.155102251,0.145650913,0.135572973,0.125173906,0.115951689,0.107741472,0.100476888,0.094159637,0.088750612,0.08416266,0.080340613,0.077270329,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SUR,Population,million,,,,,,,,,,,,,0.524636,0.544687806,0.560726656,0.572178515,0.579086655,0.583091407,0.583874506,0.581219335,0.575194977,0.566344357,0.55514369,0.542145617,0.527589013,0.511689744,0.494552098,0.476476913,0.457537486,0.437951923,0.416574699,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SVK,Population,million,,,,,,,,,,,,,5.462119,5.567416598,5.691249838,5.821449449,5.937796229,6.028541097,6.114249115,6.209357634,6.314759972,6.418557109,6.512370735,6.576307711,6.615392346,6.641193475,6.65971515,6.654065004,6.630955008,6.598445287,6.559614943,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SVN,Population,million,,,,,,,,,,,,,2.02968,2.078587084,2.134619358,2.199218077,2.268844464,2.342658321,2.42423583,2.512779247,2.605740875,2.700187437,2.79666596,2.888876974,2.978024156,3.057433716,3.125908769,3.183542374,3.2318448,3.268100594,3.292637828,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SWE,Population,million,,,,,,,,,,,,,9.37968465,9.867376201,10.46140402,11.15878682,11.87490513,12.59253768,13.36220022,14.21973016,15.16539448,16.16492146,17.19191928,18.19883375,19.18371254,20.15143209,21.09954101,21.96860281,22.74529265,23.44089021,24.07990807,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SWZ,Population,million,,,,,,,,,,,,,1.186056,1.252969456,1.316456112,1.36728347,1.405670028,1.437523412,1.46308525,1.482126938,1.494148341,1.498950225,1.495650037,1.484084379,1.464322806,1.438016607,1.406131959,1.369823703,1.330153722,1.287764486,1.243094444,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,SYR,Population,million,,,,,,,,,,,,,20.410606,22.08895844,23.65212403,25.07453739,26.30808695,27.36439156,28.18697615,28.76892471,29.14294567,29.3592622,29.42438082,29.36112439,29.16108507,28.82594778,28.35776107,27.74557557,26.91377856,25.88163519,24.61517884,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TCD,Population,million,,,,,,,,,,,,,11.227208,12.65980093,14.13527219,15.60161975,16.96581271,18.27006873,19.43599023,20.43920136,21.2726261,21.95097575,22.48334876,22.9084753,23.22438272,23.43374115,23.5424054,23.55431329,23.47166753,23.29568392,23.0339753,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TGO,Population,million,,,,,,,,,,,,,6.027798,6.593055382,7.164030435,7.698310772,8.168143907,8.593427271,8.961949531,9.26759599,9.511036593,9.691768948,9.811116458,9.873249454,9.878093592,9.827896555,9.7256062,9.576849432,9.386279979,9.158362101,8.897892952,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,THA,Population,million,,,,,,,,,,,,,69.122234,71.06111136,72.63268833,73.84270676,74.53925536,74.80686306,74.5645622,73.78085037,72.50106772,70.85211891,68.91854656,66.64365364,64.08866914,61.28597235,58.2877013,55.13688175,51.8908737,48.60670733,45.34126498,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TJK,Population,million,,,,,,,,,,,,,6.878636985,7.116990299,7.201778843,7.10609284,6.900752153,6.629455459,6.2902937,5.888868827,5.442203445,4.978461888,4.514304027,4.099433452,3.733949108,3.412312486,3.133336465,2.896132173,2.699168887,2.541770696,2.423367466,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TKM,Population,million,,,,,,,,,,,,,5.041995,5.28627872,5.477011211,5.601442628,5.667754552,5.696909283,5.689783556,5.642884652,5.556551752,5.437131123,5.290038519,5.127271696,4.951039146,4.762883753,4.564758979,4.361213854,4.157007377,3.956836523,3.762682498,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TLS,Population,million,,,,,,,,,,,,,1.124355,1.224125686,1.303766361,1.355763363,1.384762726,1.39359943,1.374273553,1.331986013,1.265516393,1.18164234,1.085727603,0.994204891,0.909759954,0.83373144,0.767285432,0.714487913,0.67789501,0.657441611,0.653170676,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TON,Population,million,,,,,,,,,,,,,0.104058,0.104176557,0.102546287,0.098458159,0.093133009,0.086952556,0.080158166,0.07316234,0.066012279,0.058945473,0.052091562,0.045888237,0.040390985,0.035666212,0.031724965,0.028472102,0.025902124,0.023869362,0.02231147,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TTO,Population,million,,,,,,,,,,,,,1.341465,1.352316206,1.347335532,1.328002907,1.299658477,1.266046257,1.226124165,1.179360786,1.126349052,1.069064515,1.009198841,0.949057648,0.888946827,0.828950516,0.769666688,0.712351801,0.658366669,0.607303245,0.557316115,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TUN,Population,million,,,,,,,,,,,,,10.480934,10.96128776,11.36157051,11.66119611,11.85259892,11.96979117,12.02916308,12.02867143,11.95612284,11.81031147,11.59216985,11.30756948,10.96911941,10.58993432,10.17918363,9.747796814,9.30979528,8.847979417,8.363802527,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TUR,Population,million,,,,,,,,,,,,,72.752325,76.62745668,79.78074533,82.32292712,84.26940376,85.81404186,86.87730962,87.35922564,87.23247945,86.58795505,85.51061952,84.06234217,82.26830008,80.13419023,77.69396947,75.01593461,72.17346099,69.21200005,65.86210099,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,TZA,Population,million,,,,,,,,,,,,,44.841226,50.54463355,56.08587734,61.48941371,66.5574116,71.41934157,75.79083438,79.49196236,82.49398009,84.89406975,86.73071002,88.14650998,89.13024633,89.69432617,89.86887649,89.67603197,89.11353425,88.16828792,86.84109644,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,UGA,Population,million,,,,,,,,,,,,,33.424683,38.44340296,43.63947729,48.99523084,54.41189445,59.97245542,65.36694728,70.37142269,74.89339023,78.98713579,82.61568286,85.80851807,88.49734204,90.6744483,92.36824029,93.60844053,94.39251119,94.71211793,94.5777867,,,,,,,,,,
